Window,Thread Count,Error Rate Avg,Error Rate Min,Error Rate Max,Ideal Error Rate,Rejection Rate Avg,Rejection Rate Min,Rejection Rate Max,Integral Avg,Integral Min,Integral Max,Derivative Avg,Derivative Min,Derivative Max,P Value Avg,P Value Min,P Value Max,Total Request Time
514,61,5.68,0.0,13.33,0.63,4.89,0.0,15.69,0.0016,-0.0612,0.0673,0.0,-0.0,-0.0,-0.002,-0.0269,0.0245,30867.01
515,58,5.63,0.0,11.11,1.57,4.69,0.0,11.51,0.0009,-0.0734,0.0432,0.0,0.0,0.0,0.0016,-0.023,0.0408,30927.19
516,61,5.87,1.14,13.04,1.49,4.99,0.0,15.18,0.0014,-0.0734,0.0423,0.0,0.0,0.0,-0.0006,-0.0261,0.0257,30986.76
517,60,5.72,1.12,12.22,1.14,4.81,0.0,12.5,-0.0017,-0.0733,0.0511,0.0,0.0,0.0,-0.0025,-0.0407,0.0424,31047.1
518,59,5.47,1.12,12.09,1.15,4.45,0.0,12.79,-0.0043,-0.0734,0.0453,0.0,0.0,0.0,-0.0029,-0.0294,0.0271,31106.66
519,62,5.14,1.11,10.0,1.05,4.03,0.0,10.36,-0.0073,-0.0737,0.0324,0.0,0.0,0.0,-0.0019,-0.0325,0.0423,31167.48
520,60,5.07,1.1,11.49,1.56,3.9,0.0,12.0,-0.0074,-0.0738,0.0441,0.0,-0.0,-0.0,-0.0014,-0.043,0.0347,31227.07
521,62,4.78,1.14,11.49,1.27,3.55,0.0,12.12,-0.0079,-0.0632,0.0373,0.0,-0.0,-0.0,0.0004,-0.0309,0.0278,31287.45
522,57,4.93,1.16,10.23,0.66,3.69,0.0,10.29,-0.0081,-0.0417,0.0256,0.0,0.0,0.0,-0.0008,-0.024,0.033,31346.97
523,62,4.56,1.12,9.89,1.55,3.31,0.0,9.88,-0.0091,-0.045,0.0328,0.0,-0.0,-0.0,0.0002,-0.0356,0.0369,31407.92
524,58,4.71,1.15,10.11,1.55,3.47,0.0,9.72,-0.0077,-0.0582,0.0376,0.0,0.0,0.0,0.0001,-0.0249,0.0148,31467.28
525,58,4.35,0.0,9.09,0.68,3.1,0.0,8.63,-0.0097,-0.0495,0.0311,0.0,0.0,0.0,-0.0008,-0.0365,0.023,31526.93
526,60,4.58,0.0,8.89,1.72,3.38,0.0,8.91,-0.0065,-0.0457,0.038,0.0,-0.0,-0.0,0.0015,-0.0255,0.0343,31587.3
527,59,4.75,0.0,9.76,0.85,3.6,0.0,10.61,-0.0044,-0.0465,0.0455,0.0,-0.0,-0.0,0.0029,-0.0338,0.0258,31647.2
528,59,4.88,0.0,8.54,1.73,3.72,0.0,8.96,-0.0036,-0.0597,0.0303,0.0,0.0,0.0,0.0001,-0.0335,0.0355,31706.72
529,62,4.85,0.0,8.7,1.74,3.71,0.0,8.83,-0.0026,-0.0724,0.0387,0.0,0.0,0.0,0.0008,-0.0245,0.0339,31766.95
530,59,5.0,0.0,8.33,0.57,3.87,0.0,8.32,-0.0018,-0.0838,0.0322,0.0,0.0,0.0,0.0012,-0.0323,0.0283,31827.82
531,60,5.08,0.0,9.09,1.62,3.97,0.0,9.19,-0.0013,-0.0945,0.0379,0.0,0.0,0.0,0.0008,-0.0343,0.0225,31887.36
532,61,5.16,0.0,10.11,1.63,4.07,0.0,10.55,-0.0009,-0.104,0.0429,0.0,-0.0,-0.0,0.0002,-0.0287,0.0254,31946.82
533,61,4.92,0.0,10.23,1.65,3.8,0.0,10.61,-0.0032,-0.1125,0.048,0.0,-0.0,-0.0,-0.0014,-0.0356,0.0245,32007.0
534,58,5.24,0.0,10.99,1.63,4.22,0.0,11.58,-0.0007,-0.12,0.0502,0.0,-0.0,-0.0,0.0016,-0.0241,0.0326,32066.57
535,60,5.19,0.0,11.11,1.18,4.22,0.0,11.75,-0.0018,-0.127,0.0516,0.0,-0.0,-0.0,-0.0016,-0.0289,0.0183,32127.38
536,60,5.11,0.0,10.87,1.8,4.03,0.0,11.55,-0.0045,-0.1344,0.04,0.0,-0.0,-0.0,-0.002,-0.0374,0.0201,32187.67
537,61,5.1,0.0,11.83,1.59,4.0,0.0,12.46,-0.0044,-0.1406,0.0421,0.0,0.0,0.0,0.0001,-0.0228,0.0298,32246.77
538,60,5.27,0.0,11.11,1.35,4.18,0.0,11.58,-0.0041,-0.146,0.0374,0.0,0.0,0.0,-0.0001,-0.0299,0.0275,32306.98
539,61,5.24,1.09,10.34,1.42,4.1,0.0,10.52,-0.0039,-0.1413,0.0285,0.0,-0.0,-0.0,0.0004,-0.0412,0.0257,32365.97
540,59,5.1,0.0,10.59,1.47,3.94,0.0,10.84,-0.0046,-0.1362,0.0262,0.0,0.0,0.0,-0.0006,-0.0255,0.0354,32426.84
541,59,4.55,0.0,10.11,0.96,3.3,0.0,10.21,-0.0105,-0.1304,0.0221,0.0,-0.0,-0.0,-0.0056,-0.0328,0.0127,32487.07
542,56,4.29,0.0,9.09,1.45,2.99,0.0,8.77,-0.0135,-0.1251,0.0176,0.0,0.0,0.0,-0.0035,-0.0269,0.0149,32547.61
543,61,3.75,0.0,8.99,1.88,2.36,0.0,8.48,-0.0174,-0.1188,0.026,0.0,0.0,0.0,-0.0035,-0.0251,0.0218,32605.46
544,59,3.46,0.0,7.14,1.64,2.03,0.0,6.04,-0.0203,-0.1152,0.0217,0.0,-0.0,-0.0,-0.0034,-0.036,0.0169,32667.47
545,59,3.02,0.0,6.98,1.22,1.6,0.0,5.98,-0.022,-0.1252,0.0171,0.0,-0.0,-0.0,-0.0015,-0.0161,0.0169,32727.31
546,60,2.62,0.0,6.9,1.56,1.25,0.0,5.68,-0.0259,-0.1339,0.0142,0.0,-0.0,-0.0,-0.0033,-0.032,0.0172,32786.45
547,61,2.25,0.0,5.56,1.39,0.89,0.0,4.5,-0.0286,-0.1413,0.012,0.0,-0.0,-0.0,-0.0031,-0.0373,0.019,32847.95
548,59,1.67,0.0,3.66,1.39,0.52,0.0,2.96,-0.034,-0.1493,0.0042,0.0,-0.0,-0.0,-0.0045,-0.0243,0.0134,32907.34
549,62,1.45,0.0,4.55,1.83,0.42,0.0,3.02,-0.0358,-0.1562,0.0036,0.0,0.0,0.0,-0.0044,-0.022,0.0141,32966.38
550,59,0.94,0.0,3.3,1.12,0.14,0.0,2.72,-0.0447,-0.1621,-0.0013,0.0,-0.0,-0.0,-0.0068,-0.0239,0.0065,33027.45
551,61,0.96,0.0,2.47,1.73,0.11,0.0,1.44,-0.0476,-0.1683,-0.0051,0.0,0.0,0.0,-0.0038,-0.0129,0.01,33087.42
552,61,0.89,0.0,3.45,1.3,0.13,0.0,2.76,-0.0514,-0.1741,-0.0041,0.0,0.0,0.0,-0.0037,-0.0125,0.0162,33146.96
553,59,0.98,0.0,3.49,1.43,0.24,0.0,2.78,-0.0547,-0.1793,0.0078,0.0,-0.0,-0.0,-0.0028,-0.0143,0.0151,33206.93
554,58,0.9,0.0,3.37,0.81,0.16,0.0,2.03,-0.0594,-0.1718,0.0059,0.0,0.0,0.0,-0.0034,-0.0142,0.0109,33267.39
555,61,1.01,0.0,4.35,1.68,0.26,0.0,3.26,-0.0598,-0.1647,0.0149,0.0,-0.0,-0.0,-0.0031,-0.0137,0.0154,33327.19
556,59,0.96,0.0,5.38,1.27,0.3,0.0,4.52,-0.0653,-0.1596,0.0231,0.0,0.0,0.0,-0.0024,-0.014,0.0155,33387.38
557,61,1.01,0.0,4.82,0.52,0.33,0.0,3.69,-0.0662,-0.1661,0.0138,0.0,0.0,0.0,-0.0033,-0.0149,0.0124,33446.22
558,60,0.97,0.0,4.49,0.48,0.36,0.0,3.6,-0.0706,-0.1723,0.0163,0.0,0.0,0.0,-0.0032,-0.0134,0.0117,33507.42
559,57,1.02,0.0,4.55,1.68,0.32,0.0,3.66,-0.071,-0.1783,0.013,0.0,0.0,0.0,-0.0024,-0.014,0.0167,33566.6
560,60,1.0,0.0,4.76,0.49,0.32,0.0,3.76,-0.0732,-0.1842,0.0104,0.0,-0.0,-0.0,-0.0026,-0.0153,0.0156,33627.67
561,59,1.16,0.0,3.75,0.47,0.4,0.0,2.77,-0.0758,-0.1893,0.008,0.0,0.0,0.0,-0.0,-0.0141,0.0249,33686.81
562,57,1.08,0.0,3.85,0.29,0.38,0.0,2.73,-0.077,-0.1943,0.0064,0.0,0.0,0.0,-0.0017,-0.013,0.0181,33747.28
563,62,1.1,0.0,3.7,1.57,0.36,0.0,2.7,-0.077,-0.1987,0.0052,0.0,0.0,0.0,-0.0008,-0.0145,0.0239,33807.17
564,60,1.07,0.0,3.61,0.24,0.29,0.0,2.57,-0.0777,-0.2024,0.0032,0.0,0.0,0.0,-0.0009,-0.0134,0.0132,33867.04
565,61,1.05,0.0,3.57,0.48,0.32,0.0,2.5,-0.0785,-0.2066,0.0067,0.0,-0.0,-0.0,-0.0002,-0.0123,0.0237,33927.41
566,58,1.06,0.0,3.53,0.57,0.31,0.0,2.07,-0.0783,-0.2097,0.0061,0.0,0.0,0.0,-0.0005,-0.0134,0.0261,33988.03
567,59,0.98,0.0,3.66,0.67,0.29,0.0,2.76,-0.0814,-0.2129,0.0046,0.0,0.0,0.0,-0.0003,-0.0134,0.022,34046.56
568,60,1.11,0.0,3.57,0.58,0.35,0.0,2.82,-0.0786,-0.2161,0.004,0.0,0.0,0.0,0.0008,-0.0123,0.0192,34106.66
569,60,1.0,0.0,3.61,0.48,0.36,0.0,2.94,-0.08,-0.2191,0.0039,0.0,-0.0,-0.0,-0.0004,-0.0212,0.0237,34166.47
570,60,0.9,0.0,3.61,0.59,0.29,0.0,2.99,-0.0822,-0.2215,0.0004,0.0,-0.0,-0.0,-0.0009,-0.0128,0.0299,34226.82
571,58,0.81,0.0,3.57,0.76,0.27,0.0,3.04,-0.0805,-0.2239,0.0111,0.0,0.0,0.0,-0.0011,-0.0199,0.0167,34286.71
572,58,0.89,0.0,3.61,0.45,0.35,0.0,3.08,-0.0848,-0.2261,0.0089,0.0,0.0,0.0,-0.0006,-0.0117,0.0198,34347.16
573,65,0.95,0.0,4.55,0.6,0.38,0.0,4.49,-0.0784,-0.228,0.0039,0.0,0.0,0.0,-0.0005,-0.0349,0.0173,34407.43
574,59,0.91,0.0,4.44,0.65,0.32,0.0,3.95,-0.0837,-0.2299,0.0004,0.0,0.0,0.0,-0.0003,-0.0113,0.0156,34466.84
575,59,0.93,0.0,4.71,1.32,0.34,0.0,4.17,-0.083,-0.2316,0.0106,0.0,0.0,0.0,0.0005,-0.0111,0.0189,34526.3
576,58,0.97,0.0,4.82,1.04,0.35,0.0,4.44,-0.0797,-0.2331,0.0093,0.0,-0.0,-0.0,0.0007,-0.0125,0.0179,34587.1
577,61,0.96,0.0,4.76,0.5,0.33,0.0,4.4,-0.0832,-0.224,0.0078,0.0,0.0,0.0,0.0014,-0.0097,0.0196,34646.92
578,59,1.05,0.0,3.49,1.06,0.31,0.0,2.84,-0.0769,-0.2147,-0.0031,0.0,-0.0,-0.0,0.0014,-0.0239,0.0205,34706.65
579,61,1.04,0.0,3.61,0.43,0.3,0.0,3.03,-0.0748,-0.2153,-0.0039,0.0,0.0,0.0,0.0021,-0.0111,0.0203,34765.81
580,55,1.11,0.0,3.49,0.54,0.38,0.0,2.3,-0.0702,-0.2165,0.007,0.0,-0.0,-0.0,0.0023,-0.0104,0.0195,34827.15
581,61,1.04,0.0,3.57,0.29,0.38,0.0,2.53,-0.073,-0.2177,-0.0017,0.0,-0.0,-0.0,0.0022,-0.0135,0.024,34886.66
582,59,1.12,0.0,4.71,0.54,0.43,0.0,4.09,-0.0703,-0.2186,-0.0019,0.0,0.0,0.0,0.0022,-0.0106,0.0192,34945.94
583,61,1.09,0.0,4.76,0.27,0.4,0.0,4.3,-0.0691,-0.2196,-0.0011,0.0,-0.0,-0.0,0.0021,-0.0107,0.0208,35006.8
584,59,1.13,0.0,4.6,0.29,0.4,0.0,3.88,-0.0654,-0.2205,0.0157,0.0,0.0,0.0,0.0026,-0.0111,0.0263,35067.14
585,60,1.12,0.0,4.76,1.28,0.45,0.0,4.13,-0.0606,-0.2213,0.0152,0.0,-0.0,-0.0,0.0026,-0.0097,0.0252,35126.76
586,62,0.97,0.0,4.6,0.25,0.39,0.0,3.87,-0.0621,-0.2221,0.0102,0.0,0.0,0.0,0.0007,-0.011,0.0229,35185.98
587,60,0.83,0.0,4.55,0.43,0.29,0.0,3.74,-0.0613,-0.2228,0.0074,0.0,-0.0,-0.0,-0.0001,-0.0119,0.0177,35246.48
588,61,0.81,0.0,4.55,0.37,0.29,0.0,3.69,-0.0574,-0.2234,0.0056,0.0,0.0,0.0,0.0008,-0.0108,0.0204,35306.99
589,62,0.89,0.0,4.65,0.05,0.35,0.0,3.79,-0.0596,-0.224,0.0076,0.0,0.0,0.0,0.0019,-0.011,0.021,35366.89
590,59,0.89,0.0,4.55,0.06,0.4,0.0,3.64,-0.0574,-0.2246,0.0063,0.0,0.0,0.0,0.0012,-0.0108,0.0185,35427.72
591,59,0.84,0.0,3.57,0.25,0.38,0.0,3.45,-0.0597,-0.2251,0.0053,0.0,0.0,0.0,0.0004,-0.0125,0.0153,35487.19
592,56,0.73,0.0,3.57,0.22,0.39,0.0,3.51,-0.0539,-0.2255,0.0057,0.0,-0.0,-0.0,-0.0007,-0.0134,0.014,35546.87
593,62,0.72,0.0,3.61,1.11,0.4,0.0,3.56,-0.0569,-0.2259,0.0084,0.0,0.0,0.0,-0.0005,-0.0112,0.0163,35606.28
594,60,0.77,0.0,3.75,0.13,0.45,0.0,3.5,-0.0582,-0.2263,0.0079,0.0,0.0,0.0,-0.0001,-0.021,0.0354,35667.4
595,56,0.75,0.0,3.49,1.11,0.34,0.0,3.38,-0.0571,-0.2267,0.0093,0.0,-0.0,-0.0,0.0002,-0.0132,0.0114,35726.76
596,61,0.87,0.0,3.7,0.22,0.52,0.0,3.49,-0.0598,-0.227,0.0157,0.0,-0.0,-0.0,0.0012,-0.0124,0.02,35786.97
597,60,0.9,0.0,5.56,0.32,0.56,0.0,5.85,-0.0569,-0.2273,0.029,0.0,0.0,0.0,0.001,-0.0088,0.0204,35846.56
598,61,0.94,0.0,4.44,0.3,0.55,0.0,4.48,-0.0544,-0.2193,0.0128,0.0,0.0,0.0,0.0002,-0.0164,0.0119,35906.37
599,59,0.9,0.0,4.6,0.27,0.52,0.0,4.54,-0.0564,-0.2207,0.0111,0.0,0.0,0.0,0.0004,-0.0135,0.0123,35966.5
600,42,0.9,0.0,3.53,0.41,0.49,0.0,3.49,-0.0515,-0.1977,0.0053,0.0,-0.0,-0.0,0.0005,-0.0134,0.0118,35998.41
=======
<<<<<<< HEAD
1,60,1.17,0.0,10.0,4.61,0.7,0.0,5.99,-0.0349,-0.0461,0.0499,0.0,-0.0,-0.0,-0.0349,-0.0461,0.0499,88.7
2,60,1.43,0.0,10.0,4.25,0.2,0.0,6.14,-0.0714,-0.0886,0.0428,0.0,0.0,0.0,-0.0365,-0.06,0.0538,149.02
3,60,1.14,0.0,6.67,3.92,0.06,0.0,1.73,-0.1032,-0.1278,-0.0011,0.0,0.0,0.0,-0.0319,-0.0439,-0.0074,209.55
4,60,1.19,0.0,5.0,3.61,0.0,0.0,0.0,-0.1309,-0.1639,-0.0185,0.0,0.0,0.0,-0.0277,-0.0361,0.0108,268.88
5,60,1.08,0.0,4.08,3.33,0.0,0.0,0.0,-0.1568,-0.1972,-0.0279,0.0,0.0,0.0,-0.0259,-0.0333,0.0016,328.92
6,60,1.14,0.0,3.39,3.07,0.0,0.0,0.0,-0.1802,-0.228,-0.0422,0.0,0.0,0.0,-0.0234,-0.0307,-0.0049,388.74
7,60,1.09,0.0,4.29,2.83,0.0,0.0,0.0,-0.2022,-0.2563,-0.0571,0.0,0.0,0.0,-0.022,-0.0283,0.0041,449.02
8,60,1.09,0.0,3.8,2.61,0.0,0.0,0.0,-0.2225,-0.2824,-0.0633,0.0,0.0,0.0,-0.0203,-0.0261,-0.0008,508.47
9,60,1.1,0.0,3.37,2.41,0.0,0.0,0.0,-0.2412,-0.3065,-0.0729,0.0,0.0,0.0,-0.0186,-0.025,-0.001,568.77
10,60,1.09,0.0,3.06,2.22,0.0,0.0,0.0,-0.2584,-0.3287,-0.0849,0.0,0.0,0.0,-0.0173,-0.024,-0.0038,628.93
11,60,1.02,0.0,3.06,2.53,0.0,0.0,0.0,-0.275,-0.3491,-0.096,0.0,0.0,0.0,-0.0165,-0.0316,-0.0038,688.2
12,60,0.96,0.0,4.04,2.05,0.0,0.0,0.0,-0.2908,-0.368,-0.1246,0.0,0.0,0.0,-0.0159,-0.036,0.0032,749.14
13,60,0.97,0.0,4.04,2.3,0.0,0.0,0.0,-0.3053,-0.3854,-0.1291,0.0,0.0,0.0,-0.0145,-0.0332,0.0063,809.37
14,60,0.91,0.0,3.06,2.2,0.0,0.0,0.0,-0.3192,-0.4014,-0.1446,0.0,0.0,0.0,-0.0139,-0.0306,0.0066,868.04
15,60,1.01,0.0,4.04,2.11,0.0,0.0,0.0,-0.3311,-0.4162,-0.1494,0.0,0.0,0.0,-0.0119,-0.0291,0.016,928.87
16,60,0.92,0.0,4.04,1.95,0.0,0.0,0.0,-0.3428,-0.4298,-0.1539,0.0,-0.0,-0.0,-0.0117,-0.0268,0.0159,988.58
17,60,0.92,0.0,4.04,1.79,0.0,0.0,0.0,-0.3535,-0.4424,-0.1672,0.0,0.0,0.0,-0.0107,-0.025,0.0159,1048.53
18,60,0.99,0.0,3.06,1.65,0.0,0.0,0.0,-0.3627,-0.454,-0.1703,0.0,0.0,0.0,-0.0092,-0.023,0.0098,1108.89
19,60,0.92,0.0,5.05,1.52,0.0,0.0,0.0,-0.3717,-0.4647,-0.1732,0.0,0.0,0.0,-0.0091,-0.0257,0.026,1168.43
20,60,0.85,0.0,4.04,1.41,0.0,0.0,0.0,-0.3806,-0.4746,-0.1758,0.0,0.0,0.0,-0.0089,-0.0237,0.0158,1228.57
21,60,0.92,0.0,4.04,1.3,0.0,0.0,0.0,-0.3882,-0.4836,-0.1686,0.0,0.0,0.0,-0.0075,-0.0218,0.0158,1288.78
22,60,0.88,0.0,4.04,1.2,0.0,0.0,0.0,-0.3954,-0.492,-0.1691,0.0,0.0,0.0,-0.0072,-0.0201,0.0158,1348.23
23,60,0.88,0.0,4.04,1.1,0.0,0.0,0.0,-0.4019,-0.4997,-0.1534,0.0,0.0,0.0,-0.0066,-0.0192,0.0157,1408.94
24,60,0.9,0.0,4.04,1.02,0.0,0.0,0.0,-0.4077,-0.5069,-0.1474,0.0,0.0,0.0,-0.0058,-0.0236,0.0169,1468.27
25,60,0.83,0.0,3.06,0.94,0.0,0.0,0.0,-0.4136,-0.5134,-0.1513,0.0,0.0,0.0,-0.0059,-0.0218,0.0182,1528.37
26,60,0.84,0.0,3.03,0.86,0.0,0.0,0.0,-0.419,-0.5195,-0.155,0.0,0.0,0.0,-0.0053,-0.0201,0.0178,1589.49
27,60,0.85,0.0,3.06,0.8,0.0,0.0,0.0,-0.4237,-0.5251,-0.1581,0.0,0.0,0.0,-0.0047,-0.0185,0.0079,1647.88
28,60,0.77,0.0,2.06,0.73,0.0,0.0,0.0,-0.4287,-0.5302,-0.1612,0.0,0.0,0.0,-0.005,-0.0228,0.0096,1708.44
29,60,0.75,0.0,2.06,0.68,0.0,0.0,0.0,-0.4333,-0.5349,-0.1829,0.0,0.0,0.0,-0.0046,-0.0217,0.0148,1769.73
30,60,0.89,0.0,3.06,0.62,0.0,0.0,0.0,-0.4362,-0.5393,-0.2026,0.0,0.0,0.0,-0.0029,-0.0219,0.024,1828.97
31,60,0.91,0.0,3.06,0.4,0.0,0.0,0.0,-0.4384,-0.5434,-0.2204,0.0,0.0,0.0,-0.0023,-0.0202,0.0246,1887.92
32,60,0.98,0.0,3.06,0.37,0.0,0.0,0.0,-0.4397,-0.5471,-0.2368,0.0,0.0,0.0,-0.0012,-0.017,0.0249,1948.89
33,60,1.03,0.0,3.06,0.34,0.0,0.0,0.0,-0.4401,-0.5505,-0.2521,0.0,0.0,0.0,-0.0004,-0.0157,0.0248,2009.16
34,60,1.08,0.0,3.06,2.16,0.0,0.0,0.0,-0.4397,-0.5537,-0.2683,0.0,0.0,0.0,0.0003,-0.0236,0.0245,2068.1
35,60,1.14,0.0,3.06,2.16,0.0,0.0,0.0,-0.4385,-0.5566,-0.2816,0.0,0.0,0.0,0.0013,-0.0217,0.0245,2128.07
36,60,1.12,0.0,3.06,0.38,0.0,0.0,0.0,-0.4371,-0.5593,-0.2778,0.0,0.0,0.0,0.0014,-0.02,0.0247,2188.41
37,60,1.16,0.0,4.04,0.35,0.0,0.0,0.0,-0.4351,-0.5617,-0.2644,0.0,0.0,0.0,0.0019,-0.0185,0.0301,2247.85
38,60,1.16,0.0,4.04,2.17,0.0,0.0,0.0,-0.4329,-0.564,-0.2503,0.0,-0.0,-0.0,0.0022,-0.017,0.0301,2308.38
39,60,1.19,0.0,4.04,2.18,0.0,0.0,0.0,-0.4303,-0.5661,-0.2366,0.0,-0.0,-0.0,0.0027,-0.0157,0.0296,2368.79
40,60,1.12,0.0,4.04,0.28,0.0,0.0,0.0,-0.428,-0.5681,-0.2291,0.0,0.0,0.0,0.0022,-0.0145,0.03,2428.01
41,60,1.11,0.0,3.06,0.26,0.0,0.0,0.0,-0.4258,-0.5699,-0.2206,0.0,0.0,0.0,0.0022,-0.0133,0.0199,2488.82
42,60,1.05,0.0,4.0,2.18,0.0,0.0,0.0,-0.4239,-0.5715,-0.2121,0.0,-0.0,-0.0,0.0019,-0.0165,0.0258,2548.29
43,60,0.99,0.0,4.04,2.17,0.0,0.0,0.0,-0.4224,-0.573,-0.2134,0.0,-0.0,-0.0,0.0015,-0.0152,0.0262,2608.38
44,60,0.94,0.0,4.04,2.08,0.0,0.0,0.0,-0.4211,-0.5744,-0.202,0.0,-0.0,-0.0,0.0012,-0.014,0.0275,2669.0
45,60,0.9,0.0,3.06,2.0,0.0,0.0,0.0,-0.42,-0.5757,-0.186,0.0,0.0,0.0,0.0011,-0.0129,0.0216,2728.22
46,60,0.95,0.0,5.0,1.92,0.0,0.0,0.0,-0.4181,-0.5769,-0.1799,0.0,0.0,0.0,0.0019,-0.0119,0.0409,2788.27
47,60,0.93,0.0,4.0,1.77,0.0,0.0,0.0,-0.4162,-0.578,-0.1748,0.0,-0.0,-0.0,0.0019,-0.0177,0.0308,2848.17
48,60,0.95,0.0,4.04,1.63,0.0,0.0,0.0,-0.4138,-0.5739,-0.1717,0.0,0.0,0.0,0.0023,-0.0163,0.0312,2908.29
49,60,0.99,0.0,4.04,1.51,0.0,0.0,0.0,-0.411,-0.5753,-0.1685,0.0,0.0,0.0,0.0029,-0.0151,0.0311,2968.66
50,60,1.02,0.0,4.95,1.39,0.0,0.0,0.0,-0.4075,-0.5663,-0.1751,0.0,0.0,0.0,0.0034,-0.0139,0.0443,3028.05
51,60,0.98,0.0,5.0,1.28,0.0,0.0,0.0,-0.4042,-0.5623,-0.1609,0.0,0.0,0.0,0.0033,-0.0131,0.0448,3088.53
52,60,0.97,0.0,5.0,1.18,0.0,0.0,0.0,-0.4009,-0.5646,-0.1437,0.0,0.0,0.0,0.0034,-0.0118,0.0447,3148.81
53,60,1.02,0.0,5.0,1.09,0.0,0.0,0.0,-0.3968,-0.5666,-0.1362,0.0,0.0,0.0,0.0041,-0.0109,0.0446,3207.18
54,60,0.95,0.0,5.05,1.08,0.0,0.0,0.07,-0.3933,-0.5685,-0.1483,0.0,0.0,0.0,0.0036,-0.0161,0.045,3268.98
55,60,0.97,0.0,5.0,1.08,0.01,0.0,0.89,-0.3894,-0.5643,-0.1488,0.0,0.0,0.0,0.0039,-0.0148,0.0438,3328.63
56,60,1.05,0.0,5.05,1.08,0.04,0.0,1.7,-0.3846,-0.5649,-0.125,0.0,0.0,0.0,0.0048,-0.0137,0.0364,3387.55
57,60,1.07,0.0,3.06,1.07,0.0,0.0,0.0,-0.3798,-0.5669,-0.11,0.0,-0.0,-0.0,0.0048,-0.0126,0.0265,3448.53
58,60,1.07,0.0,3.06,1.07,0.0,0.0,0.14,-0.3744,-0.5688,-0.0905,0.0,0.0,0.0,0.0053,-0.0116,0.0283,3508.59
59,60,1.07,0.0,4.04,1.07,0.0,0.0,0.0,-0.369,-0.5705,-0.0826,0.0,0.0,0.0,0.0054,-0.0107,0.0383,3567.9
60,60,1.0,0.0,4.04,1.06,0.0,0.0,0.0,-0.3641,-0.5721,-0.0733,0.0,-0.0,-0.0,0.0049,-0.0105,0.0382,3628.78
61,60,1.05,0.0,4.0,0.65,0.0,0.0,0.0,-0.3586,-0.5736,-0.0741,0.0,-0.0,-0.0,0.0055,-0.0099,0.0378,3688.62
62,60,1.14,0.0,4.04,0.66,0.0,0.0,0.0,-0.3521,-0.575,-0.0748,0.0,0.0,0.0,0.0065,-0.0106,0.0377,3748.11
63,60,1.26,0.0,4.04,0.67,0.0,0.0,0.04,-0.3444,-0.5762,-0.0654,0.0,-0.0,-0.0,0.0077,-0.0098,0.0381,3808.41
64,60,1.34,0.0,4.04,0.67,0.02,0.0,0.45,-0.3357,-0.5774,-0.056,0.0,-0.0,-0.0,0.0087,-0.0097,0.038,3867.92
65,60,1.34,0.0,5.0,0.68,0.05,0.0,1.63,-0.3271,-0.5784,-0.0392,0.0,-0.0,-0.0,0.0086,-0.009,0.0454,3928.39
66,60,1.32,0.0,4.04,0.68,0.06,0.0,1.86,-0.3189,-0.5794,-0.0308,0.0,-0.0,-0.0,0.0082,-0.0095,0.0364,3988.79
67,60,1.39,0.0,4.04,0.68,0.08,0.0,1.99,-0.31,-0.5803,-0.0246,0.0,0.0,0.0,0.0089,-0.0087,0.0312,4048.21
68,60,1.48,0.0,4.04,0.69,0.08,0.0,1.72,-0.3005,-0.5675,-0.024,0.0,-0.0,-0.0,0.0095,-0.0096,0.0338,4108.49
69,60,1.57,0.0,4.0,0.69,0.15,0.0,2.32,-0.2899,-0.5579,-0.0093,0.0,0.0,0.0,0.0106,-0.0088,0.0293,4168.24
70,60,1.56,0.0,4.04,0.7,0.17,0.0,3.58,-0.2801,-0.5484,0.0028,0.0,-0.0,-0.0,0.0098,-0.0081,0.0293,4228.72
71,60,1.53,0.0,3.06,0.7,0.12,0.0,1.69,-0.2708,-0.5388,-0.0153,0.0,-0.0,-0.0,0.0093,-0.0204,0.0292,4288.19
72,60,1.53,0.0,4.04,0.7,0.15,0.0,1.7,-0.261,-0.5292,-0.0125,0.0,-0.0,-0.0,0.0098,-0.0069,0.0361,4348.1
73,60,1.53,0.0,4.0,0.7,0.17,0.0,1.98,-0.2513,-0.5197,-0.0116,0.0,0.0,0.0,0.0096,-0.0098,0.0356,4408.24
74,60,1.53,0.0,4.04,0.22,0.17,0.0,1.93,-0.2419,-0.5,-0.0062,0.0,-0.0,-0.0,0.0094,-0.0091,0.0367,4468.1
75,60,1.5,0.0,4.04,0.71,0.19,0.0,1.91,-0.2328,-0.4804,-0.0077,0.0,0.0,0.0,0.0091,-0.0086,0.0359,4528.63
76,60,1.47,0.0,4.04,0.71,0.22,0.0,2.6,-0.224,-0.4611,-0.0062,0.0,-0.0,-0.0,0.0088,-0.0077,0.0284,4587.91
77,60,1.41,0.0,4.0,0.18,0.24,0.0,2.85,-0.2162,-0.4594,0.0053,0.0,0.0,0.0,0.0079,-0.0106,0.0294,4648.38
78,60,1.32,0.0,4.0,0.65,0.29,0.0,2.76,-0.2093,-0.461,0.0045,0.0,-0.0,-0.0,0.0069,-0.0098,0.0296,4707.91
79,60,1.27,0.0,4.04,0.66,0.27,0.0,2.99,-0.2033,-0.4625,-0.0061,0.0,0.0,0.0,0.006,-0.0113,0.0283,4768.12
