Window,Thread Count,Error Rate Avg,Error Rate Min,Error Rate Max,Ideal Error Rate,Rejection Rate Avg,Rejection Rate Min,Rejection Rate Max,Integral Avg,Integral Min,Integral Max,Derivative Avg,Derivative Min,Derivative Max,P Value Avg,P Value Min,P Value Max,Total Request Time
455,62,3.72,0.0,9.09,1.23,2.79,0.0,9.67,-0.0069,-0.0456,0.0235,0.0,-0.0,-0.0,-0.001,-0.0321,0.0234,27327.91
456,60,3.87,0.0,10.0,0.92,2.91,0.0,10.73,-0.0058,-0.0547,0.0266,0.0,-0.0,-0.0,0.0008,-0.0232,0.0169,27388.26
457,56,3.87,0.0,8.05,0.71,2.89,0.0,8.16,-0.0068,-0.0617,0.0253,0.0,-0.0,-0.0,0.0001,-0.0261,0.0247,27447.64
458,62,3.68,0.0,8.7,0.93,2.72,0.0,8.67,-0.0065,-0.0687,0.028,0.0,-0.0,-0.0,0.0003,-0.0234,0.0287,27507.92
459,60,3.9,0.0,8.6,1.01,3.02,0.0,8.43,-0.0044,-0.0754,0.0401,0.0,-0.0,-0.0,0.0015,-0.037,0.0348,27567.78
460,61,3.83,0.0,8.7,0.5,2.92,0.0,8.82,-0.0062,-0.0813,0.0368,0.0,0.0,0.0,-0.0015,-0.0364,0.0209,27627.76
461,61,3.92,0.0,9.47,0.76,2.98,0.0,9.7,-0.005,-0.0867,0.038,0.0,0.0,0.0,0.0009,-0.0211,0.0265,27687.58
462,59,3.97,0.0,8.99,1.23,3.1,0.0,8.8,-0.0043,-0.0922,0.0456,0.0,0.0,0.0,0.0019,-0.0242,0.0351,27748.44
463,61,4.24,1.11,8.89,1.03,3.33,0.0,8.86,-0.0018,-0.0854,0.0489,0.0,0.0,0.0,0.0018,-0.0259,0.0249,27807.07
464,61,4.2,1.11,9.89,1.22,3.32,0.0,10.72,-0.002,-0.0783,0.0554,0.0,-0.0,-0.0,-0.0008,-0.0293,0.0159,27867.48
465,59,4.41,0.0,11.46,1.34,3.59,0.0,12.41,-0.0006,-0.0706,0.0597,0.0,-0.0,-0.0,0.0016,-0.0159,0.0422,27927.4
466,61,4.3,0.0,11.96,0.53,3.44,0.0,13.44,-0.0025,-0.0638,0.0582,0.0,0.0,0.0,-0.0009,-0.0277,0.0335,27987.91
467,62,4.6,0.0,12.5,1.27,3.8,0.0,14.08,0.0013,-0.054,0.0536,0.0,0.0,0.0,0.0026,-0.0196,0.0313,28048.08
468,59,4.55,0.0,11.96,0.87,3.78,0.0,12.84,-0.0006,-0.0508,0.04,0.0,-0.0,-0.0,-0.0016,-0.0318,0.0238,28107.72
469,62,4.51,0.0,11.49,1.31,3.74,0.0,11.62,-0.002,-0.0476,0.044,0.0,-0.0,-0.0,-0.0011,-0.0315,0.03,28167.75
470,56,4.63,0.0,11.9,1.31,3.84,0.0,12.29,-0.0014,-0.044,0.0483,0.0,-0.0,-0.0,0.0008,-0.0395,0.0253,28227.86
471,60,4.72,0.0,10.98,1.01,3.9,0.0,11.05,-0.0017,-0.0422,0.037,0.0,0.0,0.0,-0.0008,-0.0281,0.0228,28288.14
472,60,4.58,0.0,9.52,0.82,3.73,0.0,9.4,-0.0037,-0.0501,0.0476,0.0,0.0,0.0,-0.0018,-0.0371,0.025,28347.67
473,57,4.37,0.0,9.52,1.32,3.48,0.0,9.47,-0.0062,-0.059,0.0266,0.0,0.0,0.0,-0.0016,-0.0237,0.0231,28406.93
474,61,4.42,0.0,10.87,1.28,3.56,0.0,11.49,-0.0055,-0.067,0.0412,0.0,-0.0,-0.0,-0.0003,-0.0248,0.02,28467.45
475,61,4.4,0.0,9.47,1.04,3.46,0.0,9.41,-0.0068,-0.0661,0.0305,0.0,0.0,0.0,-0.0015,-0.0476,0.0365,28527.05
476,60,4.35,0.0,9.38,0.6,3.4,0.0,9.19,-0.0057,-0.0738,0.0375,0.0,0.0,0.0,0.0006,-0.0298,0.0207,28587.53
477,60,4.4,0.0,10.59,1.1,3.38,0.0,11.44,-0.0069,-0.0695,0.0463,0.0,0.0,0.0,-0.0005,-0.0349,0.034,28647.57
478,60,4.43,0.0,10.71,1.33,3.43,0.0,11.94,-0.0056,-0.0643,0.0429,0.0,-0.0,-0.0,0.0005,-0.0234,0.0251,28706.93
479,59,4.38,1.1,9.52,1.43,3.35,0.0,10.24,-0.0045,-0.0497,0.0296,0.0,-0.0,-0.0,0.0028,-0.0293,0.0338,28767.21
480,62,4.44,0.0,9.38,1.24,3.46,0.0,10.0,-0.0041,-0.0464,0.0449,0.0,-0.0,-0.0,-0.0004,-0.0359,0.023,28827.58
481,60,4.33,0.0,10.42,1.05,3.4,0.0,11.45,-0.0046,-0.0467,0.0498,0.0,0.0,0.0,-0.0004,-0.0258,0.0244,28887.9
482,59,4.38,0.0,12.37,1.35,3.45,0.0,14.02,-0.0042,-0.0557,0.0621,0.0,0.0,0.0,0.0009,-0.0246,0.0338,28946.74
483,59,4.59,0.0,12.0,1.47,3.71,0.0,13.59,-0.0019,-0.0545,0.0474,0.0,0.0,0.0,0.0014,-0.0253,0.0302,29007.94
484,61,4.78,0.0,12.37,1.4,3.92,0.0,13.86,-0.0007,-0.0564,0.0426,0.0,-0.0,-0.0,0.0017,-0.0174,0.0248,29067.59
485,61,4.72,0.0,10.75,1.3,3.89,0.0,12.13,-0.0008,-0.0584,0.0485,0.0,-0.0,-0.0,-0.0004,-0.0413,0.0241,29127.37
486,57,4.87,0.0,10.99,1.29,4.03,0.0,12.43,-0.0018,-0.0604,0.0425,0.0,0.0,0.0,-0.0012,-0.0214,0.0255,29187.21
487,64,4.68,0.0,11.24,0.85,3.76,0.0,12.63,-0.0032,-0.0621,0.037,0.0,-0.0,-0.0,-0.0007,-0.0265,0.0215,29247.1
488,59,4.71,0.0,12.5,1.07,3.79,0.0,13.38,-0.0034,-0.0639,0.0314,0.0,0.0,0.0,0.0,-0.0315,0.0222,29307.53
489,59,4.64,0.0,10.87,1.44,3.71,0.0,11.42,-0.0048,-0.0728,0.0351,0.0,0.0,0.0,-0.0014,-0.0317,0.026,29368.16
490,63,4.63,0.0,10.11,1.42,3.67,0.0,10.5,-0.0049,-0.0803,0.0414,0.0,-0.0,-0.0,-0.0004,-0.0266,0.0245,29427.07
491,59,4.5,0.0,10.0,1.35,3.54,0.0,10.35,-0.0063,-0.0877,0.0417,0.0,-0.0,-0.0,-0.0013,-0.0324,0.0304,29487.28
492,61,4.49,0.0,8.79,1.17,3.46,0.0,8.77,-0.007,-0.0937,0.039,0.0,0.0,0.0,-0.0001,-0.0355,0.0225,29547.68
493,55,4.54,1.16,12.09,1.25,3.46,0.0,13.08,-0.006,-0.0882,0.0707,0.0,-0.0,-0.0,-0.0007,-0.0456,0.0289,29607.38
494,59,4.41,1.12,13.54,0.9,3.41,0.0,15.23,-0.0058,-0.0825,0.0689,0.0,-0.0,-0.0,-0.0003,-0.034,0.0297,29667.07
495,60,4.18,0.0,9.41,0.88,3.15,0.0,9.65,-0.008,-0.0761,0.045,0.0,0.0,0.0,0.0009,-0.0244,0.0267,29727.82
496,60,4.47,0.0,13.4,1.44,3.44,0.0,14.89,-0.0052,-0.0594,0.051,0.0,-0.0,-0.0,0.0013,-0.0266,0.0286,29787.52
497,58,4.74,0.0,14.14,1.44,3.79,0.0,15.66,-0.0018,-0.0656,0.0489,0.0,0.0,0.0,0.0025,-0.0244,0.0353,29847.73
498,62,4.56,0.0,12.5,1.18,3.57,0.0,13.32,-0.004,-0.0721,0.0486,0.0,0.0,0.0,0.0012,-0.0278,0.0274,29907.76
499,59,4.91,1.16,10.99,1.2,3.99,0.0,11.45,-0.0003,-0.0619,0.0401,0.0,0.0,0.0,-0.0002,-0.0294,0.0269,29966.47
500,60,4.77,1.12,10.42,1.2,3.77,0.0,9.78,-0.0016,-0.0566,0.029,0.0,-0.0,-0.0,0.0004,-0.0256,0.0258,30027.62
501,58,5.14,1.15,11.7,1.34,4.21,0.0,12.08,0.0015,-0.041,0.0351,0.0,-0.0,-0.0,0.0026,-0.0281,0.0276,30086.69
502,59,5.08,1.15,10.87,1.24,4.14,0.0,10.95,0.001,-0.0329,0.0292,0.0,0.0,0.0,-0.0007,-0.025,0.0464,30147.42
503,61,5.09,1.19,9.41,1.46,4.11,0.0,9.2,0.001,-0.0382,0.035,0.0,-0.0,-0.0,0.0005,-0.0281,0.0264,30207.97
504,60,5.25,1.12,9.3,1.47,4.33,0.0,9.11,0.0016,-0.0428,0.0379,0.0,0.0,0.0,-0.0001,-0.0315,0.0308,30267.64
505,60,5.18,1.1,9.41,1.28,4.2,0.0,9.2,0.0003,-0.0443,0.0434,0.0,-0.0,-0.0,-0.0003,-0.026,0.0387,30327.72
506,60,4.97,0.0,10.31,1.53,3.98,0.0,10.83,-0.0018,-0.0539,0.0368,0.0,-0.0,-0.0,-0.0029,-0.0281,0.0355,30386.88
507,59,5.11,0.0,9.78,1.09,4.14,0.0,10.14,-0.0012,-0.0464,0.0314,0.0,-0.0,-0.0,0.0005,-0.0275,0.0237,30447.74
508,58,4.77,0.0,10.87,1.49,3.68,0.0,10.81,-0.0051,-0.0554,0.0371,0.0,0.0,0.0,-0.0026,-0.0238,0.0296,30507.5
509,61,4.9,0.0,9.89,1.05,3.85,0.0,10.49,-0.0033,-0.0648,0.0439,0.0,-0.0,-0.0,0.0007,-0.0288,0.0224,30567.24
510,61,5.28,1.12,9.57,1.1,4.28,0.0,9.74,0.0008,-0.0526,0.0383,0.0,-0.0,-0.0,0.0048,-0.0218,0.0278,30626.72
511,61,5.3,0.0,10.53,1.46,4.4,0.0,10.94,0.0005,-0.0407,0.0437,0.0,0.0,0.0,-0.0008,-0.036,0.0322,30687.51
512,59,5.38,0.0,11.24,1.26,4.45,0.0,12.28,0.0008,-0.0512,0.0479,0.0,0.0,0.0,0.0013,-0.0465,0.0337,30747.27
513,58,5.53,0.0,11.36,0.63,4.68,0.0,12.88,0.002,-0.0506,0.0525,0.0,0.0,0.0,0.0002,-0.0324,0.0226,30807.65
514,61,5.68,0.0,13.33,0.63,4.89,0.0,15.69,0.0016,-0.0612,0.0673,0.0,-0.0,-0.0,-0.002,-0.0269,0.0245,30867.01
515,58,5.63,0.0,11.11,1.57,4.69,0.0,11.51,0.0009,-0.0734,0.0432,0.0,0.0,0.0,0.0016,-0.023,0.0408,30927.19
516,61,5.87,1.14,13.04,1.49,4.99,0.0,15.18,0.0014,-0.0734,0.0423,0.0,0.0,0.0,-0.0006,-0.0261,0.0257,30986.76
517,60,5.72,1.12,12.22,1.14,4.81,0.0,12.5,-0.0017,-0.0733,0.0511,0.0,0.0,0.0,-0.0025,-0.0407,0.0424,31047.1
518,59,5.47,1.12,12.09,1.15,4.45,0.0,12.79,-0.0043,-0.0734,0.0453,0.0,0.0,0.0,-0.0029,-0.0294,0.0271,31106.66
519,62,5.14,1.11,10.0,1.05,4.03,0.0,10.36,-0.0073,-0.0737,0.0324,0.0,0.0,0.0,-0.0019,-0.0325,0.0423,31167.48
520,60,5.07,1.1,11.49,1.56,3.9,0.0,12.0,-0.0074,-0.0738,0.0441,0.0,-0.0,-0.0,-0.0014,-0.043,0.0347,31227.07
521,62,4.78,1.14,11.49,1.27,3.55,0.0,12.12,-0.0079,-0.0632,0.0373,0.0,-0.0,-0.0,0.0004,-0.0309,0.0278,31287.45
522,57,4.93,1.16,10.23,0.66,3.69,0.0,10.29,-0.0081,-0.0417,0.0256,0.0,0.0,0.0,-0.0008,-0.024,0.033,31346.97
523,62,4.56,1.12,9.89,1.55,3.31,0.0,9.88,-0.0091,-0.045,0.0328,0.0,-0.0,-0.0,0.0002,-0.0356,0.0369,31407.92
524,58,4.71,1.15,10.11,1.55,3.47,0.0,9.72,-0.0077,-0.0582,0.0376,0.0,0.0,0.0,0.0001,-0.0249,0.0148,31467.28
525,58,4.35,0.0,9.09,0.68,3.1,0.0,8.63,-0.0097,-0.0495,0.0311,0.0,0.0,0.0,-0.0008,-0.0365,0.023,31526.93
526,60,4.58,0.0,8.89,1.72,3.38,0.0,8.91,-0.0065,-0.0457,0.038,0.0,-0.0,-0.0,0.0015,-0.0255,0.0343,31587.3
527,59,4.75,0.0,9.76,0.85,3.6,0.0,10.61,-0.0044,-0.0465,0.0455,0.0,-0.0,-0.0,0.0029,-0.0338,0.0258,31647.2
528,59,4.88,0.0,8.54,1.73,3.72,0.0,8.96,-0.0036,-0.0597,0.0303,0.0,0.0,0.0,0.0001,-0.0335,0.0355,31706.72
529,62,4.85,0.0,8.7,1.74,3.71,0.0,8.83,-0.0026,-0.0724,0.0387,0.0,0.0,0.0,0.0008,-0.0245,0.0339,31766.95
530,59,5.0,0.0,8.33,0.57,3.87,0.0,8.32,-0.0018,-0.0838,0.0322,0.0,0.0,0.0,0.0012,-0.0323,0.0283,31827.82
531,60,5.08,0.0,9.09,1.62,3.97,0.0,9.19,-0.0013,-0.0945,0.0379,0.0,0.0,0.0,0.0008,-0.0343,0.0225,31887.36
532,61,5.16,0.0,10.11,1.63,4.07,0.0,10.55,-0.0009,-0.104,0.0429,0.0,-0.0,-0.0,0.0002,-0.0287,0.0254,31946.82
533,61,4.92,0.0,10.23,1.65,3.8,0.0,10.61,-0.0032,-0.1125,0.048,0.0,-0.0,-0.0,-0.0014,-0.0356,0.0245,32007.0
534,58,5.24,0.0,10.99,1.63,4.22,0.0,11.58,-0.0007,-0.12,0.0502,0.0,-0.0,-0.0,0.0016,-0.0241,0.0326,32066.57
535,60,5.19,0.0,11.11,1.18,4.22,0.0,11.75,-0.0018,-0.127,0.0516,0.0,-0.0,-0.0,-0.0016,-0.0289,0.0183,32127.38
536,60,5.11,0.0,10.87,1.8,4.03,0.0,11.55,-0.0045,-0.1344,0.04,0.0,-0.0,-0.0,-0.002,-0.0374,0.0201,32187.67
537,61,5.1,0.0,11.83,1.59,4.0,0.0,12.46,-0.0044,-0.1406,0.0421,0.0,0.0,0.0,0.0001,-0.0228,0.0298,32246.77
538,60,5.27,0.0,11.11,1.35,4.18,0.0,11.58,-0.0041,-0.146,0.0374,0.0,0.0,0.0,-0.0001,-0.0299,0.0275,32306.98
539,61,5.24,1.09,10.34,1.42,4.1,0.0,10.52,-0.0039,-0.1413,0.0285,0.0,-0.0,-0.0,0.0004,-0.0412,0.0257,32365.97
540,59,5.1,0.0,10.59,1.47,3.94,0.0,10.84,-0.0046,-0.1362,0.0262,0.0,0.0,0.0,-0.0006,-0.0255,0.0354,32426.84
541,59,4.55,0.0,10.11,0.96,3.3,0.0,10.21,-0.0105,-0.1304,0.0221,0.0,-0.0,-0.0,-0.0056,-0.0328,0.0127,32487.07
542,56,4.29,0.0,9.09,1.45,2.99,0.0,8.77,-0.0135,-0.1251,0.0176,0.0,0.0,0.0,-0.0035,-0.0269,0.0149,32547.61
543,61,3.75,0.0,8.99,1.88,2.36,0.0,8.48,-0.0174,-0.1188,0.026,0.0,0.0,0.0,-0.0035,-0.0251,0.0218,32605.46
544,59,3.46,0.0,7.14,1.64,2.03,0.0,6.04,-0.0203,-0.1152,0.0217,0.0,-0.0,-0.0,-0.0034,-0.036,0.0169,32667.47
545,59,3.02,0.0,6.98,1.22,1.6,0.0,5.98,-0.022,-0.1252,0.0171,0.0,-0.0,-0.0,-0.0015,-0.0161,0.0169,32727.31
546,60,2.62,0.0,6.9,1.56,1.25,0.0,5.68,-0.0259,-0.1339,0.0142,0.0,-0.0,-0.0,-0.0033,-0.032,0.0172,32786.45
547,61,2.25,0.0,5.56,1.39,0.89,0.0,4.5,-0.0286,-0.1413,0.012,0.0,-0.0,-0.0,-0.0031,-0.0373,0.019,32847.95
548,59,1.67,0.0,3.66,1.39,0.52,0.0,2.96,-0.034,-0.1493,0.0042,0.0,-0.0,-0.0,-0.0045,-0.0243,0.0134,32907.34
549,62,1.45,0.0,4.55,1.83,0.42,0.0,3.02,-0.0358,-0.1562,0.0036,0.0,0.0,0.0,-0.0044,-0.022,0.0141,32966.38
550,59,0.94,0.0,3.3,1.12,0.14,0.0,2.72,-0.0447,-0.1621,-0.0013,0.0,-0.0,-0.0,-0.0068,-0.0239,0.0065,33027.45
551,61,0.96,0.0,2.47,1.73,0.11,0.0,1.44,-0.0476,-0.1683,-0.0051,0.0,0.0,0.0,-0.0038,-0.0129,0.01,33087.42
552,61,0.89,0.0,3.45,1.3,0.13,0.0,2.76,-0.0514,-0.1741,-0.0041,0.0,0.0,0.0,-0.0037,-0.0125,0.0162,33146.96
553,59,0.98,0.0,3.49,1.43,0.24,0.0,2.78,-0.0547,-0.1793,0.0078,0.0,-0.0,-0.0,-0.0028,-0.0143,0.0151,33206.93
554,58,0.9,0.0,3.37,0.81,0.16,0.0,2.03,-0.0594,-0.1718,0.0059,0.0,0.0,0.0,-0.0034,-0.0142,0.0109,33267.39
555,61,1.01,0.0,4.35,1.68,0.26,0.0,3.26,-0.0598,-0.1647,0.0149,0.0,-0.0,-0.0,-0.0031,-0.0137,0.0154,33327.19
556,59,0.96,0.0,5.38,1.27,0.3,0.0,4.52,-0.0653,-0.1596,0.0231,0.0,0.0,0.0,-0.0024,-0.014,0.0155,33387.38
557,61,1.01,0.0,4.82,0.52,0.33,0.0,3.69,-0.0662,-0.1661,0.0138,0.0,0.0,0.0,-0.0033,-0.0149,0.0124,33446.22
558,60,0.97,0.0,4.49,0.48,0.36,0.0,3.6,-0.0706,-0.1723,0.0163,0.0,0.0,0.0,-0.0032,-0.0134,0.0117,33507.42
559,57,1.02,0.0,4.55,1.68,0.32,0.0,3.66,-0.071,-0.1783,0.013,0.0,0.0,0.0,-0.0024,-0.014,0.0167,33566.6
560,60,1.0,0.0,4.76,0.49,0.32,0.0,3.76,-0.0732,-0.1842,0.0104,0.0,-0.0,-0.0,-0.0026,-0.0153,0.0156,33627.67
561,59,1.16,0.0,3.75,0.47,0.4,0.0,2.77,-0.0758,-0.1893,0.008,0.0,0.0,0.0,-0.0,-0.0141,0.0249,33686.81
562,57,1.08,0.0,3.85,0.29,0.38,0.0,2.73,-0.077,-0.1943,0.0064,0.0,0.0,0.0,-0.0017,-0.013,0.0181,33747.28
563,62,1.1,0.0,3.7,1.57,0.36,0.0,2.7,-0.077,-0.1987,0.0052,0.0,0.0,0.0,-0.0008,-0.0145,0.0239,33807.17
564,60,1.07,0.0,3.61,0.24,0.29,0.0,2.57,-0.0777,-0.2024,0.0032,0.0,0.0,0.0,-0.0009,-0.0134,0.0132,33867.04
565,61,1.05,0.0,3.57,0.48,0.32,0.0,2.5,-0.0785,-0.2066,0.0067,0.0,-0.0,-0.0,-0.0002,-0.0123,0.0237,33927.41
566,58,1.06,0.0,3.53,0.57,0.31,0.0,2.07,-0.0783,-0.2097,0.0061,0.0,0.0,0.0,-0.0005,-0.0134,0.0261,33988.03
567,59,0.98,0.0,3.66,0.67,0.29,0.0,2.76,-0.0814,-0.2129,0.0046,0.0,0.0,0.0,-0.0003,-0.0134,0.022,34046.56
568,60,1.11,0.0,3.57,0.58,0.35,0.0,2.82,-0.0786,-0.2161,0.004,0.0,0.0,0.0,0.0008,-0.0123,0.0192,34106.66
569,60,1.0,0.0,3.61,0.48,0.36,0.0,2.94,-0.08,-0.2191,0.0039,0.0,-0.0,-0.0,-0.0004,-0.0212,0.0237,34166.47
570,60,0.9,0.0,3.61,0.59,0.29,0.0,2.99,-0.0822,-0.2215,0.0004,0.0,-0.0,-0.0,-0.0009,-0.0128,0.0299,34226.82
571,58,0.81,0.0,3.57,0.76,0.27,0.0,3.04,-0.0805,-0.2239,0.0111,0.0,0.0,0.0,-0.0011,-0.0199,0.0167,34286.71
572,58,0.89,0.0,3.61,0.45,0.35,0.0,3.08,-0.0848,-0.2261,0.0089,0.0,0.0,0.0,-0.0006,-0.0117,0.0198,34347.16
573,65,0.95,0.0,4.55,0.6,0.38,0.0,4.49,-0.0784,-0.228,0.0039,0.0,0.0,0.0,-0.0005,-0.0349,0.0173,34407.43
574,59,0.91,0.0,4.44,0.65,0.32,0.0,3.95,-0.0837,-0.2299,0.0004,0.0,0.0,0.0,-0.0003,-0.0113,0.0156,34466.84
575,59,0.93,0.0,4.71,1.32,0.34,0.0,4.17,-0.083,-0.2316,0.0106,0.0,0.0,0.0,0.0005,-0.0111,0.0189,34526.3
576,58,0.97,0.0,4.82,1.04,0.35,0.0,4.44,-0.0797,-0.2331,0.0093,0.0,-0.0,-0.0,0.0007,-0.0125,0.0179,34587.1
577,61,0.96,0.0,4.76,0.5,0.33,0.0,4.4,-0.0832,-0.224,0.0078,0.0,0.0,0.0,0.0014,-0.0097,0.0196,34646.92
578,59,1.05,0.0,3.49,1.06,0.31,0.0,2.84,-0.0769,-0.2147,-0.0031,0.0,-0.0,-0.0,0.0014,-0.0239,0.0205,34706.65
579,61,1.04,0.0,3.61,0.43,0.3,0.0,3.03,-0.0748,-0.2153,-0.0039,0.0,0.0,0.0,0.0021,-0.0111,0.0203,34765.81
580,55,1.11,0.0,3.49,0.54,0.38,0.0,2.3,-0.0702,-0.2165,0.007,0.0,-0.0,-0.0,0.0023,-0.0104,0.0195,34827.15
581,61,1.04,0.0,3.57,0.29,0.38,0.0,2.53,-0.073,-0.2177,-0.0017,0.0,-0.0,-0.0,0.0022,-0.0135,0.024,34886.66
582,59,1.12,0.0,4.71,0.54,0.43,0.0,4.09,-0.0703,-0.2186,-0.0019,0.0,0.0,0.0,0.0022,-0.0106,0.0192,34945.94
583,61,1.09,0.0,4.76,0.27,0.4,0.0,4.3,-0.0691,-0.2196,-0.0011,0.0,-0.0,-0.0,0.0021,-0.0107,0.0208,35006.8
584,59,1.13,0.0,4.6,0.29,0.4,0.0,3.88,-0.0654,-0.2205,0.0157,0.0,0.0,0.0,0.0026,-0.0111,0.0263,35067.14
585,60,1.12,0.0,4.76,1.28,0.45,0.0,4.13,-0.0606,-0.2213,0.0152,0.0,-0.0,-0.0,0.0026,-0.0097,0.0252,35126.76
586,62,0.97,0.0,4.6,0.25,0.39,0.0,3.87,-0.0621,-0.2221,0.0102,0.0,0.0,0.0,0.0007,-0.011,0.0229,35185.98
587,60,0.83,0.0,4.55,0.43,0.29,0.0,3.74,-0.0613,-0.2228,0.0074,0.0,-0.0,-0.0,-0.0001,-0.0119,0.0177,35246.48
588,61,0.81,0.0,4.55,0.37,0.29,0.0,3.69,-0.0574,-0.2234,0.0056,0.0,0.0,0.0,0.0008,-0.0108,0.0204,35306.99
589,62,0.89,0.0,4.65,0.05,0.35,0.0,3.79,-0.0596,-0.224,0.0076,0.0,0.0,0.0,0.0019,-0.011,0.021,35366.89
590,59,0.89,0.0,4.55,0.06,0.4,0.0,3.64,-0.0574,-0.2246,0.0063,0.0,0.0,0.0,0.0012,-0.0108,0.0185,35427.72
591,59,0.84,0.0,3.57,0.25,0.38,0.0,3.45,-0.0597,-0.2251,0.0053,0.0,0.0,0.0,0.0004,-0.0125,0.0153,35487.19
592,56,0.73,0.0,3.57,0.22,0.39,0.0,3.51,-0.0539,-0.2255,0.0057,0.0,-0.0,-0.0,-0.0007,-0.0134,0.014,35546.87
593,62,0.72,0.0,3.61,1.11,0.4,0.0,3.56,-0.0569,-0.2259,0.0084,0.0,0.0,0.0,-0.0005,-0.0112,0.0163,35606.28
594,60,0.77,0.0,3.75,0.13,0.45,0.0,3.5,-0.0582,-0.2263,0.0079,0.0,0.0,0.0,-0.0001,-0.021,0.0354,35667.4
595,56,0.75,0.0,3.49,1.11,0.34,0.0,3.38,-0.0571,-0.2267,0.0093,0.0,-0.0,-0.0,0.0002,-0.0132,0.0114,35726.76
596,61,0.87,0.0,3.7,0.22,0.52,0.0,3.49,-0.0598,-0.227,0.0157,0.0,-0.0,-0.0,0.0012,-0.0124,0.02,35786.97
597,60,0.9,0.0,5.56,0.32,0.56,0.0,5.85,-0.0569,-0.2273,0.029,0.0,0.0,0.0,0.001,-0.0088,0.0204,35846.56
598,61,0.94,0.0,4.44,0.3,0.55,0.0,4.48,-0.0544,-0.2193,0.0128,0.0,0.0,0.0,0.0002,-0.0164,0.0119,35906.37
599,59,0.9,0.0,4.6,0.27,0.52,0.0,4.54,-0.0564,-0.2207,0.0111,0.0,0.0,0.0,0.0004,-0.0135,0.0123,35966.5
600,42,0.9,0.0,3.53,0.41,0.49,0.0,3.49,-0.0515,-0.1977,0.0053,0.0,-0.0,-0.0,0.0005,-0.0134,0.0118,35998.41
=======
<<<<<<< HEAD
1,60,1.17,0.0,10.0,4.61,0.7,0.0,5.99,-0.0349,-0.0461,0.0499,0.0,-0.0,-0.0,-0.0349,-0.0461,0.0499,88.7
2,60,1.43,0.0,10.0,4.25,0.2,0.0,6.14,-0.0714,-0.0886,0.0428,0.0,0.0,0.0,-0.0365,-0.06,0.0538,149.02
3,60,1.14,0.0,6.67,3.92,0.06,0.0,1.73,-0.1032,-0.1278,-0.0011,0.0,0.0,0.0,-0.0319,-0.0439,-0.0074,209.55
4,60,1.19,0.0,5.0,3.61,0.0,0.0,0.0,-0.1309,-0.1639,-0.0185,0.0,0.0,0.0,-0.0277,-0.0361,0.0108,268.88
5,60,1.08,0.0,4.08,3.33,0.0,0.0,0.0,-0.1568,-0.1972,-0.0279,0.0,0.0,0.0,-0.0259,-0.0333,0.0016,328.92
6,60,1.14,0.0,3.39,3.07,0.0,0.0,0.0,-0.1802,-0.228,-0.0422,0.0,0.0,0.0,-0.0234,-0.0307,-0.0049,388.74
7,60,1.09,0.0,4.29,2.83,0.0,0.0,0.0,-0.2022,-0.2563,-0.0571,0.0,0.0,0.0,-0.022,-0.0283,0.0041,449.02
8,60,1.09,0.0,3.8,2.61,0.0,0.0,0.0,-0.2225,-0.2824,-0.0633,0.0,0.0,0.0,-0.0203,-0.0261,-0.0008,508.47
9,60,1.1,0.0,3.37,2.41,0.0,0.0,0.0,-0.2412,-0.3065,-0.0729,0.0,0.0,0.0,-0.0186,-0.025,-0.001,568.77
10,60,1.09,0.0,3.06,2.22,0.0,0.0,0.0,-0.2584,-0.3287,-0.0849,0.0,0.0,0.0,-0.0173,-0.024,-0.0038,628.93
11,60,1.02,0.0,3.06,2.53,0.0,0.0,0.0,-0.275,-0.3491,-0.096,0.0,0.0,0.0,-0.0165,-0.0316,-0.0038,688.2
12,60,0.96,0.0,4.04,2.05,0.0,0.0,0.0,-0.2908,-0.368,-0.1246,0.0,0.0,0.0,-0.0159,-0.036,0.0032,749.14
13,60,0.97,0.0,4.04,2.3,0.0,0.0,0.0,-0.3053,-0.3854,-0.1291,0.0,0.0,0.0,-0.0145,-0.0332,0.0063,809.37
14,60,0.91,0.0,3.06,2.2,0.0,0.0,0.0,-0.3192,-0.4014,-0.1446,0.0,0.0,0.0,-0.0139,-0.0306,0.0066,868.04
15,60,1.01,0.0,4.04,2.11,0.0,0.0,0.0,-0.3311,-0.4162,-0.1494,0.0,0.0,0.0,-0.0119,-0.0291,0.016,928.87
16,60,0.92,0.0,4.04,1.95,0.0,0.0,0.0,-0.3428,-0.4298,-0.1539,0.0,-0.0,-0.0,-0.0117,-0.0268,0.0159,988.58
17,60,0.92,0.0,4.04,1.79,0.0,0.0,0.0,-0.3535,-0.4424,-0.1672,0.0,0.0,0.0,-0.0107,-0.025,0.0159,1048.53
18,60,0.99,0.0,3.06,1.65,0.0,0.0,0.0,-0.3627,-0.454,-0.1703,0.0,0.0,0.0,-0.0092,-0.023,0.0098,1108.89
19,60,0.92,0.0,5.05,1.52,0.0,0.0,0.0,-0.3717,-0.4647,-0.1732,0.0,0.0,0.0,-0.0091,-0.0257,0.026,1168.43
20,60,0.85,0.0,4.04,1.41,0.0,0.0,0.0,-0.3806,-0.4746,-0.1758,0.0,0.0,0.0,-0.0089,-0.0237,0.0158,1228.57
21,60,0.92,0.0,4.04,1.3,0.0,0.0,0.0,-0.3882,-0.4836,-0.1686,0.0,0.0,0.0,-0.0075,-0.0218,0.0158,1288.78
